sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux
3072,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70900.0
3073,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70600.0
3074,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70600.0
3075,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70700.0
3076,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70600.0
3077,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.5,70500.0
3078,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70600.0
3079,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70600.0
3080,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70500.0
3081,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70500.0
3082,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70400.0
3083,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.4,70500.0
3084,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70200.0
3085,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70400.0
3086,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70400.0
3087,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.3,70200.0
3088,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,70100.0
3089,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,70100.0
3090,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,70000.0
3091,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.2,69930.0
3092,2016-09-29,13,巴黎,晴,0.09,0.46,25.2,0.0,41.1,69960.0
3093,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.1,69810.0
3094,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.1,69780.0
3095,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.0,69840.0
3096,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.0,69640.0
3097,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,41.0,69630.0
3098,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.9,69500.0
3099,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.9,69430.0
3100,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.9,69550.0
3101,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.8,69340.0
3102,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.8,69400.0
3103,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.8,69260.0
3104,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.7,69140.0
3105,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.7,68940.0
3106,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.6,68970.0
3107,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.6,68900.0
3108,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.6,68910.0
3109,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.5,68610.0
3110,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.5,68610.0
3111,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.4,68490.0
3112,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.4,68290.0
3113,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.3,67970.0
3114,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.3,68150.0
3115,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.2,67920.0
3116,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.2,68000.0
3117,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.1,67820.0
3118,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.1,67760.0
3119,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.0,67760.0
3120,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,40.0,67630.0
3121,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,39.9,67570.0
3122,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,39.8,67380.0
3123,2016-09-29,14,巴黎,晴,0.09,0.46,25.2,0.0,39.8,67030.0
3124,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.7,67210.0
3125,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.7,66950.0
3126,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.6,66910.0
3127,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.5,66970.0
3128,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.5,66710.0
3129,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.4,66690.0
3130,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.3,66530.0
3131,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.3,66270.0
3132,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.2,66310.0
3133,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.2,66280.0
3134,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.1,66100.0
3135,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,39.0,66100.0
3136,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.9,65960.0
3137,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.9,65870.0
3138,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.8,65650.0
3139,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.7,65390.0
3140,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.7,65210.0
3141,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.6,65050.0
3142,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.5,64840.0
3143,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.4,64870.0
3144,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.4,64690.0
3145,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.3,64480.0
3146,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.2,64520.0
3147,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.1,64170.0
3148,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.0,63980.0
3149,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,38.0,63660.0
3150,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,37.9,63780.0
3151,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,37.8,63660.0
3152,2016-09-29,14,巴黎,晴,0.0,0.41,25.8,0.0,37.7,63380.0
3153,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.6,63140.0
3154,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.6,63110.0
3155,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.5,62820.0
3156,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.4,62790.0
3157,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.3,62760.0
3158,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.2,62520.0
3159,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.1,62410.0
3160,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,37.0,62300.0
3161,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.9,61990.0
3162,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.8,61770.0
3163,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.8,61500.0
3164,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.7,61270.0
3165,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.6,61110.0
3166,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.5,60950.0
3167,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.4,60800.0
3168,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.3,60470.0
3169,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.2,60100.0
3170,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.1,60010.0
3171,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,36.0,59980.0
3172,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.9,59710.0
3173,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.8,59540.0
3174,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.7,59500.0
3175,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.6,59250.0
3176,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.5,58960.0
3177,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.4,58960.0
3178,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.3,58710.0
3179,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.2,58400.0
3180,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.1,58280.0
3181,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,35.0,58240.0
3182,2016-09-29,15,巴黎,晴,0.0,0.41,25.8,0.0,34.9,58140.0
3183,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.8,57930.0
3184,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.7,57640.0
3185,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.6,57370.0
3186,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.5,57250.0
3187,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.4,56880.0
3188,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.2,56700.0
3189,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.1,56630.0
3190,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,34.0,56460.0
3191,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.9,56280.0
3192,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.8,55910.0
3193,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.7,55730.0
3194,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.6,55670.0
3195,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.5,55550.0
3196,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.3,54920.0
3197,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.2,54700.0
3198,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.1,54700.0
3199,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,33.0,54330.0
3200,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.9,54300.0
3201,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.8,53970.0
3202,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.7,53680.0
3203,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.5,53560.0
3204,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.4,53160.0
3205,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.3,53110.0
3206,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.2,52600.0
3207,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,32.1,52420.0
3208,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.9,52230.0
3209,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.8,51960.0
3210,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.7,52110.0
3211,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.6,51560.0
3212,2016-09-29,15,巴黎,晴,0.0,0.37,25.9,0.0,31.4,51190.0
3213,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,31.3,51140.0
3214,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,31.2,50710.0
3215,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,31.1,50680.0
3216,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.9,50680.0
3217,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.8,50380.0
3218,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.7,50290.0
3219,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.6,49920.0
3220,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.4,49680.0
3221,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.3,49480.0
3222,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.2,49030.0
3223,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,30.1,48690.0
3224,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.9,48400.0
3225,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.8,48130.0
3226,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.7,47990.0
3227,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.5,47860.0
3228,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.4,47610.0
3229,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.3,47400.0
3230,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.1,47200.0
3231,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,29.0,46720.0
3232,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.9,46410.0
3233,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.7,46170.0
3234,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.6,45990.0
3235,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.5,45790.0
3236,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.3,45560.0
3237,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.2,45320.0
3238,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,28.1,44940.0
3239,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.9,44520.0
3240,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.8,44240.0
3241,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.7,43950.0
3242,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.5,43690.0
3243,2016-09-29,16,巴黎,晴,0.0,0.37,25.9,0.0,27.4,43500.0
3244,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,27.2,43280.0
3245,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,27.1,43060.0
3246,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,27.0,42800.0
3247,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.8,42490.0
3248,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.7,42110.0
3249,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.5,41870.0
3250,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.4,41520.0
3251,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.3,41230.0
3252,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.1,40930.0
3253,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,26.0,40570.0
3254,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.8,40500.0
3255,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.7,40140.0
3256,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.5,39940.0
3257,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.4,39610.0
3258,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.3,39350.0
3259,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.1,39140.0
3260,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,25.0,39020.0
3261,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.8,38650.0
3262,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.7,38360.0
3263,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.5,38120.0
3264,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.4,37740.0
3265,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.2,37560.0
3266,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,24.1,37270.0
3267,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.9,36890.0
3268,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.8,36590.0
3269,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.6,36310.0
3270,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.5,36080.0
3271,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.3,35770.0
3272,2016-09-29,16,巴黎,晴,0.0,0.36,25.5,0.0,23.2,35460.0
3273,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,23.0,35140.0
3274,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.9,34950.0
3275,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.7,34750.0
3276,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.6,34520.0
3277,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.4,34340.0
3278,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.3,33880.0
3279,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.1,33630.0
3280,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,22.0,33250.0
3281,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.8,32910.0
3282,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.7,32610.0
3283,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.5,32330.0
3284,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.4,31970.0
3285,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.2,31730.0
3286,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,21.1,31450.0
3287,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.9,31100.0
3288,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.8,30830.0
3289,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.6,30510.0
3290,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.5,30320.0
3291,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.3,29940.0
3292,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.1,29570.0
3293,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,20.0,29250.0
3294,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.8,29060.0
3295,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.7,28810.0
3296,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.5,28590.0
3297,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.4,28280.0
3298,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.2,28010.0
3299,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,19.0,27740.0
3300,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,18.9,27540.0
3301,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,18.7,27250.0
3302,2016-09-29,17,巴黎,晴,0.0,0.36,25.5,0.0,18.6,26980.0
3303,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,18.4,26700.0
3304,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,18.3,26400.0
3305,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,18.1,26130.0
3306,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.9,25780.0
3307,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.8,25490.0
3308,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.6,25250.0
3309,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.5,24850.0
3310,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.3,24610.0
3311,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.1,24370.0
3312,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,17.0,24080.0
3313,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,16.8,23730.0
3314,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,16.7,23440.0
3315,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,16.5,23070.0
3316,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,16.3,22730.0
3317,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,16.2,22450.0
3318,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,16.0,22090.0
3319,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,15.8,21770.0
3320,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,15.7,21660.0
3321,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,15.5,21280.0
3322,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,15.4,21040.0
3323,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,15.2,20720.0
3324,2016-09-29,17,巴黎,晴,0.0,0.39,24.3,0.0,15.0,20420.0
3325,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.0,21910.0
3326,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.0,21830.0
3327,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.1,22110.0
3328,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.2,22140.0
3329,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.3,22260.0
3330,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.4,22410.0
3331,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.5,22700.0
3332,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.6,23010.0
3333,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.7,23050.0
3334,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.8,23110.0
3335,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,15.9,23270.0
3336,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.0,23480.0
3337,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.1,23540.0
3338,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.1,23780.0
3339,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.2,23780.0
3340,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.3,23830.0
3341,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.4,24060.0
3342,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.5,24270.0
3343,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.6,24390.0
3344,2016-12-04,10,巴黎,多云,0.67,0.98,0.6,0.0,16.7,24630.0
3345,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,16.7,24790.0
3346,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,16.8,24800.0
3347,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,16.9,24830.0
3348,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.0,24970.0
3349,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.1,25460.0
3350,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.2,25560.0
3351,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.2,25460.0
3352,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.3,25780.0
3353,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.4,26130.0
3354,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.5,26340.0
3355,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.5,26340.0
3356,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.6,26540.0
3357,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.7,26580.0
3358,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.8,26660.0
3359,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.9,26980.0
3360,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,17.9,26980.0
3361,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.0,27220.0
3362,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.1,27400.0
3363,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.1,27650.0
3364,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.2,27630.0
3365,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.3,27660.0
3366,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.4,27860.0
3367,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.4,27950.0
3368,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.5,28040.0
3369,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.6,28230.0
3370,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.6,28470.0
3371,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.7,28670.0
3372,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.8,28770.0
3373,2016-12-04,10,巴黎,多云,0.56,0.95,2.4,0.0,18.8,28770.0
3374,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,18.9,28830.0
3375,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,19.0,29120.0
3376,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,19.0,29320.0
3377,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,19.1,29460.0
3378,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,19.2,29470.0
3379,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,19.2,29660.0
3380,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,19.3,29880.0
3381,2016-12-04,11,巴黎,多云,0.56,0.95,2.4,0.0,19.3,30020.0
